practice_code,gp_name,ccg_code,generic_statins,proprietary_statins,pct_proprietary
A87014,EARSDON PARK MEDICAL PRACTICE,99C,14971,4092,21.465666474322003
A87015,APPLEBY SURGERY,99C,25648,8377,24.620132255694298
A87016,THE VILLAGE GREEN SURGERY,99C,33239,11225,25.245142137459496
A87017,WOODLANDS PARK HEALTH CTR,99C,29091,9141,23.9092906465788
A87019,NELSON MEDICAL GROUP,99C,18026,4988,21.6737637959503
A87020,MONKSEATON MEDICAL CENTRE,99C,18130,3050,14.4003777148253
A87022,NORTHUMBERLAND PARK MEDICAL GROUP,99C,11381,2625,18.7419677281165
A87023,THE SMITH PRACTICE,99C,17237,4865,22.0115826622025
A87027,GARDEN PARK SURGERY,99C,21247,4313,16.8740219092332
A87029,PARK ROAD MEDICAL PRACT,99C,19313,4845,20.0554681678947
A87030,REDBURN PARK MEDICAL CENTRE,99C,13960,4005,22.2933481770109
A87600,PARK PARADE PRACTICE,99C,10101,2499,19.8333333333333
A87612,WELLSPRING MEDICAL PRACT.,99C,15842,4704,22.8949673902463
A87615,PRESTON & AUSTIN PRACTICE,99C,7728,3188,29.2048369366068
A88001,VICTORIA MEDICAL CENTRE,00N,18872,4157,18.0511528941769
A88002,FARNHAM MEDICAL CTR.,00N,32709,11730,26.395733477351
A88003,MARSDEN RD. HEALTH CENTRE,00N,37325,9439,20.184329826362198
A88004,MAYFIELD MEDICAL GROUP,00N,16453,4956,23.1491428838339
A88005,WENLOCK ROAD SURGERY,00N,17851,5445,23.3731112637363
A88006,TALBOT MEDICAL CENTRE,00N,17120,4020,19.0160832544939
A88007,WAWN STREET SURGERY,00N,32474,7779,19.3252676819119
A88008,TRINITY MEDICAL CENTRE,00N,18651,4853,20.6475493533016
A88009,DR THORNILEY-WALKER & PARTNERS,00N,16646,4993,23.074079208835897
A88010,ALBERT ROAD SURGERY,00N,21144,5090,19.402302355721602
A88011,WESTOE SURGERY,00N,12039,2548,17.467608144238
A88012,HEBBURN HEALTH CENTRE PRACTICE,00N,26936,6951,20.5122908489981
A88013,CENTRAL SURGERY,00N,36998,9506,20.4412523653879
A88014,STANHOPE PARADE HC (DR KULKARNI),00N,9202,2628,22.2147083685545
A88015,ST.GEORGE'S MEDICAL CTR,00N,17023,3427,16.7579462102689
A88016,DR SIMPSON & PARTNERS,00N,16680,5820,25.8666666666667
A88020,FLAGG COURT (DR S CHANDER),00N,11735,2956,20.121162616568
A88022,THE GLEN MEDICAL GROUP,00N,26147,6980,21.0704259365472
A88023,WHITBURN SURGERY,00N,18059,4587,20.2552327121788
A88024,WEAR STREET SURGERY,00N,11007,2094,15.983512708953501
A88025,THE G.P.SUITE,00N,14836,3387,18.5864017999232
A88601,IMEARY STREET PRACTICE,00N,6461,1632,20.165575188434502
A88603,THE PARK SURGERY,00N,12570,2726,17.821652719665302
A88608,RAVENSWORTH SURGERY,00N,16260,5575,25.5324021067094
A88611,CHICHESTER PRACTICE,00N,8088,2171,21.1619066185788
A88613,EAST WING PRACTICE,00N,16570,4559,21.5769795068389
A88614,FLAGG COURT (DR N WIN),00N,5718,699,10.892940626461
A89001,DEERNESS PARK MEDICAL GROUP,00P,55288,18695,25.2693186272522
A89002,DR S M BHATE & DR H EL-SHAKANKERY,00P,13409,2407,15.2187658067779
A89003,DR VAKHARIA & HEGDE,00P,20489,7252,26.1418117587686
A89004,HETTON GROUP PRACTICE,00P,46832,12048,20.4619565217391
A89005,DR BRIGHAM & PARTNERS,00P,18793,5212,21.712143303478403
A89006,DR SHETTY & PARTNERS,00P,20825,7591,26.7138231981982
A89007,DR LEFLEY & ASSOCIATES,00P,33981,14996,30.6184535598342
A89008,RED HOUSE MEDICAL CENTRE,00P,26993,3887,12.5874352331606
A89009,HERRINGTON MEDICAL CENTRE,00P,29456,4857,14.1549849911112
A89010,DR STEPHENSON & PARTNERS,00P,34051,8861,20.649235645041
A89011,JOSHI NA,00P,14580,5820,28.5294117647059
A89012,DR DIXIT'S PRACTICE,00P,22376,4800,17.6626435089785
A89013,THE NEW CITY MEDICAL GROUP,00P,29160,5079,14.8339612722334
A89014,ROKER FAMILY PRACTICE,00P,4597,1110,19.4497984930787
A89015,"FULWELL MEDICAL CENTRE,",00P,19008,8127,29.9502487562189
A89016,FORD RN,00P,15375,6223,28.8128530419483
A89017,MILLFIELD MEDICAL GROUP,00P,32812,7797,19.2001773005984
A89018,ASHBURN MEDICAL CENTRE,00P,20646,5335,20.534236557484302
A89019,"DRS CLOAK, CHOI AND MILLIGAN",00P,39667,16664,29.5822903907262
A89020,THE OLD FORGE SURGERY,00P,17594,6321,26.4311101818942
A89021,KEPIER MEDICAL PRACTICE,00P,26692,9496,26.240742787664402
A89022,CONCORD MEDICAL PRACTICE,00P,15009,6825,31.2585875240451
A89023,"HOUGHTON MEDICAL GROUP,",00P,26432,6882,20.657981629345002
A89024,THE BROADWAY MEDICAL PRACTICE,00P,22106,7292,24.804408463160797
A89025,ENCOMPASS HEALTH CARE,00P,15459,4616,22.993773349937698
A89026,VICTORIA MEDICAL PRACTICE,00P,19840,5342,21.2135652450163
A89027,SPRINGWELL MEDICAL GROUP,00P,14705,6149,29.485949937661797
A89028,GRANGEWOOD SURGERY,00P,28954,8865,23.440598640894798
A89029,SPRINGWELL HOUSE,00P,11127,2361,17.5044483985765
A89030,WESTBOURNE MEDICAL GROUP,00P,20210,4650,18.7047465808528
A89031,HYLTON MEDICAL GROUP,00P,14400,7214,33.3765152216156
A89032,COLLIERY MEDICAL GROUP,00P,13670,4681,25.508146695003
A89034,PARK LANE PRACTICE,00P,6463,4129,38.982250755287
A89035,SOUTHLANDS MEDICAL GROUP,00P,28537,7721,21.2946108445033
A89036,CASTLETOWN MEDICAL CENTRE,00P,12482,2418,16.2281879194631
A89038,BARMSTON MEDICAL CENTRE,00P,13146,5209,28.379188232089298
A89040,MONKWEARMOUTH HEALTH CENTRE,00P,8791,2988,25.367178877663598
A89041,HAPPY HOUSE SURGERY,00P,12052,1844,13.2700057570524
A89042,CHURCH VIEW MEDICAL CENTRE,00P,19589,5017,20.389335934325
A89603,DR. R. OBONNA,00P,7192,1558,17.8057142857143
A89604,DR WEATHERHEAD & ASSOCIATES,00P,14048,4995,26.2301108018695
A89610,PEACE  HAVEN,00P,13460,5249,28.0560158212625
A89611,EDEN TERRACE SURGERY,00P,5080,1024,16.7758846657929
A89612,NATHAN JR,00P,6528,1065,14.0260766495456
A89614,SOUTH HYLTON SURGERY,00P,13658,4835,26.1450278483751
A89616,RICKLETON MEDICAL CENTRE,00P,5043,1660,24.7650305833209
A89617,HARRATON SURGERY,00P,8529,2370,21.7451142306634
A89618,THE WEARSIDE PRACTICE,00P,7226,1140,13.6265837915372
A89620,DR THOMAS,00P,13238,3472,20.777977259126303
A89621,PENNYWELL MEDICAL CENTRE,00P,11529,3503,23.303618946248
A89623,CHESTER SURGERY,00P,10166,1934,15.983471074380201
A89624,DR. N.J. BHATT & DR. H.M. BENN,00P,4054,2132,34.4649207888781
A89625,MARITIME SURGERY,00P,1906,376,16.4767747589833
B81002,DR A  KUMAR-CHOUDHARY'S PRACTICE,03F,13678,3997,22.613861386138602
B81003,BEACON MEDICAL,03H,52265,19754,27.4288729363085
B81004,"EASTGATE MEDICAL GROUP, HORNSEA",02Y,46293,16964,26.8175854055678
B81005,THE CENTRAL SURGERY BARTON,03K,50650,35106,40.937077289052695
B81006,"MANOR HOUSE SURGERY, BRIDLINGTON",02Y,21453,9271,30.1751074078896
B81007,WINTERTON MEDICAL PRACTICE,03K,30269,13018,30.0736941807009
B81008,MORRILL STREET GROUP PRACTICE,03F,45698,16972,27.081538216052298
B81009,MARKET WEIGHTON SURGERY,02Y,26770,12927,32.5641736151346
B81010,HESSLE GRANGE MEDICAL PRACTICE,02Y,34093,11691,25.5351214398043
B81011,KINGSTON HEALTH (HULL),03F,22555,6420,22.157031924072502
B81012,STIRLING MEDICAL CENTRE (S KUMAR),03H,21829,2257,9.37058872373993
B81013,MONTAGUE MEDICAL PRACTICE,02Y,18399,6312,25.543280320505
B81014,"PRACTICE 2, MEDICAL CENTRE, BRIDLINGTON",02Y,24918,9264,27.1019835000878
B81015,CLEE MEDICAL CENTRE,03H,44029,18354,29.4214770049533
B81016,PELHAM MEDICAL GROUP,03H,18934,3665,16.2175317491924
B81017,KINGSTON MEDICAL GROUP,03F,23305,7922,25.3690716367246
B81018,DR RK AWAN AND PARTNERS,03F,27387,3641,11.734562330798
B81019,DR JETHWA,03H,12158,2008,14.1747846957504
B81020,THE SUTTON MANOR SURGERY,03F,18584,4837,20.6524059604628
B81021,FAITH HOUSE SURGERY,03F,13672,5746,29.5911010402719
B81022,CAMBRIDGE AVENUE MEDICAL CENTRE,03K,46122,17850,27.902832489214003
B81023,THE CHANTRY HEALTH GROUP,03H,19166,10168,34.6628485716234
B81024,THE WILLERBY SURGERY,02Y,14981,4866,24.5175593288658
B81025,SOUTH HOLDERNESS MEDICAL PRACTICE,02Y,42631,19334,31.20148470911
B81026,ANCORA MEDICAL PRACTICE,03K,47746,17330,26.630401376851697
B81027,ST ANDREWS GROUP PRACTICE,03F,22029,5861,21.014700609537503
B81029,THE SNAITH AND RAWCLIFFE MEDICAL GROUP,02Y,25999,13869,34.7872980836761
B81030,SCARTHO MEDICAL CENTRE,03H,21746,10187,31.901168070647902
B81031,DR DE HOPPER AND PARTNERS,03H,48522,11499,19.1582945968911
B81032,WILBERFORCE SURGERY,03F,5528,824,12.9722921914358
B81034,LEVEN & BEEFORD MEDICAL PRACTICE,02Y,34026,10922,24.2991901753137
B81035,THE AVENUES MEDICAL CENTRE,03F,14090,4233,23.102112099547
B81036,POCKLINGTON GROUP PRACTICE,03Q,37079,18825,33.6737979393246
B81037,THE PARK SURGERY,02Y,53733,17435,24.4983700539568
B81038,J MILLER & PARTNERS,03F,24874,10137,28.953757390534403
B81039,THE ROXTON PRACTICE,03H,40761,27654,40.4209603157202
B81040,DR JAD WEIR & PARTNERS,03F,43426,16095,27.0408763293627
B81041,DR SR MARSHALL AND PARTNERS,02Y,15670,10049,39.0722811928924
B81042,DR SA HILL AND PARTNERS,02Y,35836,12346,25.6236768917853
B81043,SOUTH AXHOLME PRACTICE,03K,31278,25928,45.3239170716358
B81044,HOLME-BUBWITH MEDICAL GROUP,02Y,15509,6356,29.0692888177453
B81045,ASHBY TURN PRIMARY CARE PARTNERS,03K,35971,14843,29.2104538119416
B81046,THE BRIDGE GROUP PRACTICE,03F,32835,10921,24.9588627845324
B81047,WOLSELEY MEDICAL CENTRE,03F,11639,4101,26.054637865311296
B81048,THE NEWLAND GROUP,03F,12790,5810,31.236559139784898
B81049,NEW HALL SURGERY,03F,12760,5156,28.7787452556374
B81050,HEDON GROUP PRACTICE,02Y,31466,27327,46.4800231320055
B81051,OLD FIRE STATION SURGERY,02Y,12458,6843,35.4541215481063
B81052,MUSIL J,03F,6195,2950,32.258064516129
B81053,DIADEM MEDICAL PRACTICE,03F,36616,18743,33.8571867266388
B81054,CLIFTON HOUSE MEDICAL CENTRE,03F,29377,9672,24.768880124971197
B81055,DR S DIJOUX,03H,13181,4727,26.3960241232969
B81056,THE SPRINGHEAD MEDICAL CENTRE,03F,30757,7649,19.9161589335
B81057,ST ANDREWS NEWINGTON,03F,10119,4961,32.8978779840849
B81058,SYDENHAM GROUP PRACTICE,03F,26410,4981,15.8676053645949
B81060,"FIELD HOUSE SURGERY, BRIDLINGTON",02Y,36272,15038,29.308127070746398
B81061,BROUGH AND SOUTH CAVE MEDICAL PRACTICE,02Y,43766,16676,27.5900863637868
B81062,"CHURCH VIEW SURGERY, HEDON",02Y,33518,14278,29.8727927023182
B81063,BRIDGE STREET SURGERY,03K,14216,8046,36.1423052735603
B81064,CHURCH LANE MEDICAL CENTRE,03K,32589,10749,24.802713553925
B81065,TRENT VIEW MEDICAL PRACTICE,03K,40521,19628,32.6322964637816
B81066,DR GM CHOWDHURY'S PRACTICE,03F,7788,2441,23.8635252712875
B81068,BARTHOLOMEW MEDICAL GROUP,02Y,44740,12630,22.0149904131079
B81069,"PRACTICE 3, MEDICAL CENTRE, BRIDLINGTON",02Y,40094,14553,26.630922100023803
B81070,PRACTICE ONE,02Y,16124,9779,37.752383893757504
B81072,PERCIVAL R,03F,8895,5581,38.553467808787
B81074,DR AK REJ,03F,11923,3165,20.976935312831397
B81075,MALLIK MK,03F,3438,1525,30.7273826314729
B81077,DR JRC POTTER AND PARTNERS,03H,21879,5984,21.4765100671141
B81080,DR GS MALCZEWSKI'S PRACTICE,03F,9036,2944,24.5742904841402
B81081,KM TANG,03F,11525,2491,17.7725456621005
B81082,NORTH BEVERLEY MEDICAL CENTRE,02Y,6944,2217,24.2004148018775
B81084,COTTINGHAM MEDICAL CENTRE,02Y,10278,5739,35.8306799026035
B81085,BURNBRAE SURGERY,03F,6194,1753,22.0586384799295
B81087,BIRKWOOD MEDICAL CENTRE,03H,18773,11126,37.2119468878558
B81088,HOWDEN MEDICAL PRACTICE,02Y,17303,5644,24.5958077308581
B81089,DR L WITVLIET'S PRACTICE,03F,10415,1545,12.918060200668899
B81090,THE OSWALD ROAD MEDICAL SURGERY,03K,14195,4442,23.8343080967967
B81091,LITTLEFIELD SURGERY,03H,9069,2434,21.1596974702252
B81092,"THE MEDICAL CENTRE, DRIFFIELD",02Y,25721,9933,27.859426712290304
B81094,DR AK DATTA'S PRACTICE,03F,3385,538,13.7139943920469
B81095,COOK BF,03F,17171,1980,10.338885697874801
B81097,DR RD YAGNIK'S PRACTICE,03F,3711,902,19.5534359419033
B81098,DR SHAMBHU & UGARGOL,03K,8639,2433,21.9743497109827
B81099,KIRTON LINDSEY SURGERY,03K,11729,9208,43.9795577207814
B81100,DR AC MILNER,02Y,4348,2175,33.3435535796413
B81101,DR HS SURI'S PRACTICE,02Y,12144,3045,20.0474027256567
B81104,NAYAR JK,03F,1703,829,32.740916271722
B81108,DR GG DE AND DR A SINHA,03H,15930,4310,21.294466403162097
B81109,RIVERSIDE SURGERY,03K,38402,20508,34.8124257341708
B81112,"DR GHOSH, RAGHUNATH & PARTNERS",03F,8682,1634,15.839472663823202
B81113,CEDAR MEDICAL PRACTICE,03K,18264,6249,25.4925957655122
B81118,WEST COMMON LANE TEACHING PRACTICE,03K,15165,1219,7.440185546875
B81119,DR G PALOORAN AND PARTNERS,03F,12871,4514,25.964912280701803
B81120,DRS KELLY AND BAWN,02Y,4983,1595,24.247491638796
B81121,BEVERLEY & MOLESCROFT SURGERY,02Y,2442,708,22.4761904761905
B81602,HANCOCKS ME,02Y,8941,2845,24.138808756151402
B81603,ASHWOOD SURGERY,03H,12965,3849,22.8916379207803
B81606,STIRLING MEDICAL CENTRE (MATHEWS),03H,16452,1970,10.693735750732799
B81616,DR GT HENDOW'S PRACTICE,03F,10471,2786,21.015312665007198
B81617,THE BIRCHES MEDICAL PRACTICE,03K,14085,3819,21.3304289544236
B81619,PARK VIEW SURGERY,02Y,12181,3719,23.3899371069182
B81620,BISWAS B,03H,7736,2207,22.1965201649402
B81622,WALKERGATE SURGERY,02Y,10809,3587,24.9166435120867
B81628,VORA A,03K,11625,7665,39.7356143079316
B81631,DRS RAUT AND THOUFEEQ,03F,11830,3257,21.5881222244316
B81634,DR J VENUGOPAL'S PRACTICE,03F,7915,1542,16.305382256529597
B81635,DR G DAVE'S PRACTICE,03F,9636,5106,34.6357346357346
B81642,DR MA ZARO AND PARTNER,03H,12219,1512,11.011579637317
B81644,CHESTNUT FARM SURGERY,03F,5745,1582,21.591374368773
B81645,EAST PARK PRACTICE,03F,9793,2264,18.7774736667496
B81647,WEST TOWN SURGERY,03K,6534,2348,26.4354875028147
B81648,BHORCHI GR,03K,3967,2714,40.6226612782518
B81653,THE CHESTNUTS,02Y,6197,2189,26.103028857619798
B81655,BEDI NPS,03H,4732,1350,22.1966458401842
B81656,RAJ MEDICAL CENTRE,03H,11772,1604,11.9916267942584
B81658,THE HESSLE SURGERY,02Y,2978,906,23.3264675592173
B81663,WYBERS WOOD SURGERY,03H,4940,1021,17.1279986579433
B81664,HUMBERVIEW SURGERY,03H,6033,1553,20.471921961508
B81665,HEALING PARTNERSHIP,03H,3740,1631,30.3667845838764
B81666,DR MITCHELL,02Y,996,354,26.222222222222204
B81671,KESHRI SN,03H,308,153,33.1887201735358
B81674,DR JC JOSEPH'S PRACTICE,03F,9960,2185,17.9909427748044
B81675,TAK AH,03F,14136,4404,23.7540453074434
B81677,DRS CHALMERS & MEIER,03H,11599,4944,29.8857522819319
B81679,SWANLAND SURGERY,02Y,3413,1060,23.6977420076012
B81682,LONGHILL HEALTH CARE CENTRE,03F,20532,6830,24.961625612162898
B81683,DR AS RAGHUNATH AND PTNRS,03F,5333,2023,27.501359434475297
B81685,DR NA POULOSE'S PRACTICE,03F,6428,1844,22.292069632495203
B81686,BALASANTHIRAN S,03K,10846,2081,16.0980892705191
B81688,DR KV GOPAL'S PRACTICE,03F,5621,1519,21.2745098039216
B81689,DR AH HUSSAIN,03H,10909,2450,18.3396960850363
B81690,ST ANDREWS NORTHPOINT,03F,5907,1783,23.185955786736002
B81692,THE QUAYS,03F,1828,495,21.3086526043909
B81693,DR AMIN,03H,7920,2476,23.8168526356291
B81697,DR P SURESH BABU,03H,4944,1893,27.687582272926697
B82001,FALSGRAVE SURGERY,03M,24574,8135,24.8708306582286
B82002,MILLFIELD SURGERY,03Q,15350,8588,35.876013033670304
B82003,PETERGATE SURGERY,03Q,5839,2052,26.0043087061209
B82004,NIDDERDALE GROUP PRACTICE,03E,29315,12952,30.643291456692
B82005,PRIORY MEDICAL GROUP,03Q,57488,23229,28.7783242687414
B82006,CLIFTON MEDICAL PRACTICE,03Q,8497,2648,23.7595334230597
B82007,TOWNHEAD SURGERY,02N,24721,11340,31.4467152879843
B82008,NORTH HOUSE SURGERY,03E,23470,11741,33.34469341967
B82010,RIPON SPA SURGERY,03E,14994,12620,45.7014557832983
B82011,SHERBURN SURGERY,03M,9022,10687,54.223958597595
B82012,THE LEEDS ROAD PRACTICE,03E,29112,14850,33.7791729220691
B82013,DR YOUNG & PARTNERS,03E,19478,8637,30.720256091054598
B82014,KINGSWOOD SURGERY,03E,10321,3607,25.8974727168294
B82016,EAST PARADE SURGERY,03E,10069,3787,27.331120092378804
B82017,WHITBY GROUP PRACTICE,03D,31900,23467,42.384452832914896
B82018,ESCRICK SURGERY,03Q,13598,6398,31.996399279856004
B82019,TOPCLIFFE SURGERY,03D,7633,2669,25.907590759075898
B82020,CROSSHILLS GROUP PRACTICE,02N,37562,11284,23.101175121811398
B82021,DALTON TERRACE SURGERY,03Q,15169,6037,28.4683580118834
B82022,GREAT AYTON SURGERY,03D,13173,5834,30.6939548587363
B82023,CATTERICK VILLAGE SURGERY,03D,16903,7661,31.1879172773164
B82024,EASTFIELD MEDICAL CENTRE,03M,16905,8683,33.933875254025295
B82025,DERWENT PRACTICE,03M,45113,23833,34.5676326400371
B82026,HAXBY GROUP PRACTICE,03Q,45947,17003,27.010325655282003
B82027,THE SPA SURGERY,03E,13028,6921,34.6934683442779
B82028,FISHER MEDICAL CENTRE,02N,27809,7863,22.042498318008498
B82029,ALDBROUGH ST JOHN SURGERY,03D,7672,4841,38.6877647246863
B82030,DR AKESTER & PARTNERS,03E,17837,7086,28.431569233238402
B82031,SHERBURN GROUP PRACTICE,03Q,14993,10992,42.3013276890514
B82032,CHURCH LANE SURGERY,03E,27819,12263,30.5947806995659
B82033,PICKERING MEDICAL PRACTICE,03Q,25456,14251,35.8903971591911
B82034,QUAKER'S LANE SURGERY,03D,12054,4603,27.634027736086903
B82035,SCORTON MEDICAL CENTRE,03D,10870,4505,29.3008130081301
B82036,DR FLETCHER & PTRS,03E,16722,7633,31.3405871484295
B82037,FILEY SURGERY,03M,26392,12705,32.4960994449702
B82038,PROSPECT ROAD SURGERY,03M,11579,3624,23.8374005130566
B82041,BEECH TREE SURGERY,03Q,46720,11451,19.6850664420416
B82042,LAMBERT MEDICAL CENTRE,03D,18803,10454,35.7316197832997
B82043,MINSTER HEALTH,03Q,6153,1663,21.276867963152498
B82044,STOKESLEY SURGERY,03D,13601,3988,22.6732616976519
B82045,CENTRAL DALES PRACTICE,03D,16272,7021,30.142102777658504
B82046,STAITHES SURGERY,03D,8691,2252,20.579365804624
B82047,UNITY HEALTH,03Q,7738,3073,28.4247525668301
B82048,THE SURGERY AT 32 CLIFTON,03Q,8854,3703,29.4895277534443
B82049,THIRSK DOCTORS SURGERY,03D,19702,9213,31.8623551789729
B82050,MOWBRAY HOUSE SURGERY,03D,54980,24900,31.1717576364547
B82051,ABBEY MEDICAL GROUP,03Q,10876,3286,23.2029374382149
B82053,DYNELEY HOUSE SURGERY,02N,26773,10045,27.28285077951
B82054,SCARBOROUGH MEDICAL GROUP,03M,34186,12663,27.0293923029307
B82055,GALE FARM SURGERY,03Q,19704,9856,33.3423545331529
B82056,CLAREMONT SURGERY,03M,15770,4507,22.2271539182325
B82057,SPRINGBANK SURGERY,03E,12638,4426,25.9376465072668
B82058,NORWOOD HOUSE SURGERY,03M,16855,5645,25.0888888888889
B82059,DR DF BANNATYNE & PARTNERS,03E,24868,8165,24.7177065358884
B82060,EASTGATE MEDICAL GROUP,03E,24906,9115,26.792275359336898
B82061,BENTHAM MEDICAL PRACTICE,01H,21693,9141,29.645845495232496
B82062,EGTON SURGERY,03D,5790,2852,33.0016199953714
B82063,WEST AYTON SURGERY,03M,20086,12969,39.234608985025
B82064,TOLLERTON SURGERY,03Q,9835,5388,35.3938119950076
B82066,GLEBE HOUSE SURGERY,03D,28164,10305,26.787803166185796
B82067,STOCKWELL ROAD SURGERY,03E,9473,3718,28.185884315063298
B82068,HELMSLEY SURGERY,03Q,12251,7120,36.755975427185
B82069,BEECH HOUSE SURGERY,03E,18253,6373,25.8791521156501
B82071,THE OLD SCHOOL MEDICAL PRACTICE,03Q,10464,3209,23.4696116433848
B82072,THE FRIARY SURGERY,03D,12768,6346,33.2007952286282
B82073,SOUTH MILFORD SURGERY,03Q,26569,15286,36.521323617250005
B82074,POSTERNGATE SURGERY,03Q,25714,14570,36.168205739251306
B82075,MAYFORD HOUSE SURGERY,03D,23468,11314,32.5283192455868
B82076,ST.LUKE'S MEDICAL PRACTICE,03E,11170,2674,19.315226813059798
B82077,KIRKBYMOORSIDE SURGERY,03Q,21107,6564,23.721585775721902
B82078,LEYBURN MEDICAL PRACTICE,03D,21035,5909,21.9306710213777
B82079,STILLINGTON SURGERY,03Q,11498,5021,30.395302379078597
B82080,MYHEALTH,03Q,39784,21293,34.8625505509439
B82081,ELVINGTON MEDICAL PRACTICE,03Q,19084,9390,32.9774531151226
B82082,GILLYGATE SURGERY,03Q,11902,2908,19.6353814989872
B82083,YORK MEDICAL GROUP,03Q,15900,7766,32.8150088734894
B82086,THE DANBY PRACTICE,03D,7306,2276,23.7528699645168
B82088,TRAFALGAR MEDICAL PRACTICE,03M,10641,2555,19.3619278569263
B82091,PARK PARADE SURGERY,03E,8517,4147,32.7463676563487
B82092,BELGRAVE SURGERY,03M,17617,3480,16.4952362895198
B82095,BEECH GROVE MEDICAL PRACTICE,03Q,7050,2828,28.6292771816157
B82097,SCOTT ROAD MEDICAL CENTRE,03Q,13458,5894,30.4568003307152
B82098,JORVIK MEDICAL PRACTICE,03Q,12105,5547,31.4242012236574
B82099,GRASSINGTON MEDICAL CENTRE,02N,8788,3191,26.6382836630771
B82100,FRONT STREET SURGERY,03Q,7211,2906,28.7239300187803
B82101,SLEIGHTS AND SANDSEND MEDICAL PRACTICE,03D,13292,4201,24.015320413879802
B82103,EAST PARADE,03Q,3711,1011,21.4104193138501
B82104,HAREWOOD MEDICAL PRACTICE,03D,7081,1967,21.739610963748902
B82105,TADCASTER MEDICAL CENTRE,03Q,25241,9515,27.3765680745771
B82106,HACKNESS ROAD SURGERY,03M,10910,3529,24.4407507445114
B82609,AMPLEFORTH SURGERY,03M,7984,6381,44.4204664114166
B82611,PEASHOLM SURGERY,03M,8637,1979,18.6416729464959
B82619,TERRINGTON SURGERY,03Q,2273,2675,54.0622473726758
B82622,REETH MEDICAL CENTRE,03D,4604,2757,37.4541502513245
B82627,JENNYFIELD HEALTH CENTRE,03E,3649,1524,29.4606611250725
B82628,HUNMANBY SURGERY,03M,13719,4632,25.241131273500102
B82629,BURGESS PJ,03Q,2655,436,14.1054674862504
B82638,CATTERICK GP OOH,03D,12,4,25.0
B82639,PMS PILOT,03Q,132,2,1.49253731343284
B83002,ILKLEY & WHARFEDALE MEDICAL PRACTICE,02N,9195,2774,23.176539393433
B83005,THORNBURY MEDICAL PRACTICE,02R,16552,5834,26.0609309389797
B83006,SILSDEN GROUP PRACTICE,02N,32230,11608,26.4793101875086
B83007,THE HEATON MEDICAL PRACTICE,02R,15655,4720,23.1656441717791
B83008,LING HOUSE MEDICAL CENTRE,02N,18458,4290,18.8588007736944
B83009,SUNNYBANK MEDICAL CENTRE,02R,22359,7588,25.338097305239298
B83010,PARKLANDS MEDICAL PRACTICE,02R,20721,10250,33.095476413419
B83011,WOODROYD CENTRE,02R,8719,3726,29.939734833266403
B83012,CARLTON MEDICAL PRACTICE,02R,8971,4355,32.6804742608435
B83013,WESTCLIFFE MEDICAL CENTRE,02R,21116,7970,27.401499002956697
B83014,BINGLEY MEDICAL PRACTICE,02R,24914,7675,23.5508914050753
B83015,TONG MEDICAL PRACTICE,02R,21168,6884,24.540139740482
B83016,FARROW MEDICAL CENTRE,02W,13522,3788,21.8833044482958
B83017,HORTON BANK PRACTICE,02R,13052,5547,29.824184095919097
B83018,IDLE MEDICAL CENTRE,02R,19023,9133,32.437135956812
B83019,GRANGE PARK SURGERY,02N,8909,3037,25.4227356437301
B83020,THE WILLOWS MEDICAL CTR.,02R,12960,7792,37.548188126445595
B83021,FARFIELD GROUP PRACTICE,02N,20366,7542,27.0245091013329
B83022,DR PM GOMERSALL'S PRACTICE,02R,15853,9271,36.9009711829327
B83023,HOLYCROFT SURGERY,02N,20312,6157,23.2611734481847
B83025,LITTLE HORTON LANE MEDICAL CENTRE-MALL,02W,9568,3605,27.366583162529402
B83026,PRIMROSE SURGERY,02W,11903,2222,15.7309734513274
B83027,HAWORTH MEDICAL PRACTICE,02N,27312,8979,24.7416714887989
B83028,WIBSEY & QUEENSBURY MED P,02R,21327,9394,30.5784316916767
B83029,LOW MOOR SURGERY,02R,17426,9560,35.425776328466604
B83030,THORNTON & DENHOLME MEDICAL PRACTICE,02R,13000,7508,36.610103374293004
B83031,OAK GLEN SURGERY,02R,6725,2278,25.3026768854826
B83032,BRADFORD MOOR PRACTICE,02R,10380,2418,18.8935771214252
B83033,KILMENY SURGERY,02N,21460,5970,21.764491432737902
B83034,GRANGE MEDICAL CENTRE,02W,16882,4362,20.532856335906597
B83035,HORTON PARK SURGERY - GAGUINE,02R,11957,3170,20.955906656971
